WKT,element
"POLYGON ((380214.249 4657579.949 0.0,380225.509 4657402.589 0.0,380132.899 4657503.679 0.0,380214.249 4657579.949 0.0))",3394
"POLYGON ((378137.979 4656394.709 0.0,378147.939 4656360.709 0.0,378124.539 4656368.149 0.0,378137.979 4656394.709 0.0))",3395
"POLYGON ((378137.979 4656394.709 0.0,378170.839 4656374.439 0.0,378147.939 4656360.709 0.0,378137.979 4656394.709 0.0))",3396
"POLYGON ((379844.809 4659009.499 0.0,379883.679 4658915.129 0.0,379772.089 4658942.499 0.0,379844.809 4659009.499 0.0))",3397
"POLYGON ((378753.999 4658081.999 0.0,378764.699 4658066.639 0.0,378746.149 4658066.649 0.0,378753.999 4658081.999 0.0))",3398
"POLYGON ((378753.999 4658081.999 0.0,378772.809 4658084.709 0.0,378764.699 4658066.639 0.0,378753.999 4658081.999 0.0))",3399
"POLYGON ((378671.589 4657414.679 0.0,378660.199 4657390.779 0.0,378646.079 4657409.959 0.0,378671.589 4657414.679 0.0))",3400
"POLYGON ((378687.189 4657401.649 0.0,378660.199 4657390.779 0.0,378671.589 4657414.679 0.0,378687.189 4657401.649 0.0))",3401
"POLYGON ((378451.119 4656540.279 0.0,378441.309 4656497.079 0.0,378418.199 4656529.659 0.0,378451.119 4656540.279 0.0))",3402
"POLYGON ((378474.169 4656494.329 0.0,378441.309 4656497.079 0.0,378451.119 4656540.279 0.0,378474.169 4656494.329 0.0))",3403
"POLYGON ((378501.399 4656463.019 0.0,378519.759 4656514.599 0.0,378546.249 4656462.159 0.0,378501.399 4656463.019 0.0))",3404
"POLYGON ((378474.169 4656494.329 0.0,378519.759 4656514.599 0.0,378501.399 4656463.019 0.0,378474.169 4656494.329 0.0))",3405
"POLYGON ((378709.959 4656937.219 0.0,378707.189 4656895.589 0.0,378681.929 4656917.379 0.0,378709.959 4656937.219 0.0))",3406
"POLYGON ((378709.959 4656937.219 0.0,378741.999 4656919.589 0.0,378707.189 4656895.589 0.0,378709.959 4656937.219 0.0))",3407
"POLYGON ((378695.459 4656851.209 0.0,378678.439 4656804.869 0.0,378664.479 4656843.469 0.0,378695.459 4656851.209 0.0))",3408
"POLYGON ((378717.569 4656816.349 0.0,378678.439 4656804.869 0.0,378695.459 4656851.209 0.0,378717.569 4656816.349 0.0))",3409
"POLYGON ((378541.169 4656811.789 0.0,378539.349 4656783.729 0.0,378516.139 4656808.429 0.0,378541.169 4656811.789 0.0))",3410
"POLYGON ((378635.759 4656452.469 0.0,378644.049 4656519.309 0.0,378697.329 4656485.699 0.0,378635.759 4656452.469 0.0))",3411
"POLYGON ((378457.049 4656586.499 0.0,378426.409 4656614.899 0.0,378461.169 4656631.829 0.0,378457.049 4656586.499 0.0))",3412
"POLYGON ((378423.919 4656575.039 0.0,378426.409 4656614.899 0.0,378457.049 4656586.499 0.0,378423.919 4656575.039 0.0))",3413
"POLYGON ((378405.989 4656362.599 0.0,378365.699 4656393.749 0.0,378407.789 4656421.009 0.0,378405.989 4656362.599 0.0))",3414
"POLYGON ((378365.699 4656393.749 0.0,378324.529 4656369.339 0.0,378327.529 4656412.549 0.0,378365.699 4656393.749 0.0))",3415
"POLYGON ((378777.159 4656626.299 0.0,378839.839 4656618.909 0.0,378802.599 4656560.369 0.0,378777.159 4656626.299 0.0))",3416
"POLYGON ((378767.739 4656686.819 0.0,378730.949 4656649.619 0.0,378729.729 4656694.559 0.0,378767.739 4656686.819 0.0))",3417
"POLYGON ((378767.739 4656686.819 0.0,378777.159 4656626.299 0.0,378730.949 4656649.619 0.0,378767.739 4656686.819 0.0))",3418
"POLYGON ((378585.659 4656578.119 0.0,378629.129 4656622.209 0.0,378642.939 4656571.639 0.0,378585.659 4656578.119 0.0))",3419
"POLYGON ((379260.229 4657504.229 0.0,379304.719 4657544.529 0.0,379308.519 4657485.629 0.0,379260.229 4657504.229 0.0))",3420
"POLYGON ((379242.439 4657547.489 0.0,379304.719 4657544.529 0.0,379260.229 4657504.229 0.0,379242.439 4657547.489 0.0))",3421
"POLYGON ((378744.459 4656528.989 0.0,378802.599 4656560.369 0.0,378790.679 4656499.379 0.0,378744.459 4656528.989 0.0))",3422
"POLYGON ((379264.349 4657459.909 0.0,379260.229 4657504.229 0.0,379308.519 4657485.629 0.0,379264.349 4657459.909 0.0))",3423
"POLYGON ((379264.349 4657459.909 0.0,379225.519 4657475.039 0.0,379260.229 4657504.229 0.0,379264.349 4657459.909 0.0))",3424
"POLYGON ((378695.069 4656550.089 0.0,378683.699 4656617.209 0.0,378737.609 4656586.009 0.0,378695.069 4656550.089 0.0))",3425
"POLYGON ((378642.939 4656571.639 0.0,378644.049 4656519.309 0.0,378609.269 4656544.649 0.0,378642.939 4656571.639 0.0))",3426
"POLYGON ((378633.349 4656835.959 0.0,378607.639 4656810.649 0.0,378600.819 4656844.989 0.0,378633.349 4656835.959 0.0))",3427
"POLYGON ((378646.329 4656806.759 0.0,378607.639 4656810.649 0.0,378633.349 4656835.959 0.0,378646.329 4656806.759 0.0))",3428
"POLYGON ((378635.759 4656452.469 0.0,378644.149 4656378.379 0.0,378579.139 4656409.829 0.0,378635.759 4656452.469 0.0))",3429
"POLYGON ((378906.529 4656500.299 0.0,378875.429 4656557.949 0.0,378942.619 4656545.159 0.0,378906.529 4656500.299 0.0))",3430
"POLYGON ((378906.529 4656500.299 0.0,378845.229 4656500.719 0.0,378875.429 4656557.949 0.0,378906.529 4656500.299 0.0))",3431
"POLYGON ((378790.679 4656499.379 0.0,378811.489 4656450.609 0.0,378758.169 4656455.899 0.0,378790.679 4656499.379 0.0))",3432
"POLYGON ((378790.679 4656499.379 0.0,378845.229 4656500.719 0.0,378811.489 4656450.609 0.0,378790.679 4656499.379 0.0))",3433
"POLYGON ((378709.959 4656937.219 0.0,378703.689 4656967.139 0.0,378738.429 4656968.469 0.0,378709.959 4656937.219 0.0))",3434
"POLYGON ((378679.559 4656951.849 0.0,378703.689 4656967.139 0.0,378709.959 4656937.219 0.0,378679.559 4656951.849 0.0))",3435
"POLYGON ((378875.429 4656557.949 0.0,378915.749 4656622.259 0.0,378942.619 4656545.159 0.0,378875.429 4656557.949 0.0))",3436
"POLYGON ((378839.839 4656618.909 0.0,378915.749 4656622.259 0.0,378875.429 4656557.949 0.0,378839.839 4656618.909 0.0))",3437
"POLYGON ((378683.699 4656617.209 0.0,378730.949 4656649.619 0.0,378737.609 4656586.009 0.0,378683.699 4656617.209 0.0))",3438
"POLYGON ((379083.759 4657500.479 0.0,379103.149 4657520.509 0.0,379117.439 4657496.809 0.0,379083.759 4657500.479 0.0))",3439
"POLYGON ((379073.559 4657537.779 0.0,379057.249 4657542.739 0.0,379077.219 4657554.909 0.0,379073.559 4657537.779 0.0))",3440
"POLYGON ((379069.319 4657735.909 0.0,379077.819 4657695.669 0.0,379045.859 4657702.759 0.0,379069.319 4657735.909 0.0))",3441
"POLYGON ((378961.279 4657358.219 0.0,378941.659 4657367.249 0.0,378960.699 4657374.629 0.0,378961.279 4657358.219 0.0))",3442
"POLYGON ((378943.519 4657346.419 0.0,378941.659 4657367.249 0.0,378961.279 4657358.219 0.0,378943.519 4657346.419 0.0))",3443
"POLYGON ((379883.679 4658915.129 0.0,379888.049 4658782.839 0.0,379772.219 4658833.629 0.0,379883.679 4658915.129 0.0))",3444
"POLYGON ((378903.189 4654557.469 0.0,379085.079 4654506.839 0.0,378909.339 4654376.789 0.0,378903.189 4654557.469 0.0))",3445
"POLYGON ((378695.459 4656851.209 0.0,378672.379 4656880.239 0.0,378707.189 4656895.589 0.0,378695.459 4656851.209 0.0))",3446
"POLYGON ((378792.989 4656799.199 0.0,378841.769 4656797.999 0.0,378797.659 4656742.389 0.0,378792.989 4656799.199 0.0))",3447
"POLYGON ((377737.869 4655742.359 0.0,377701.649 4655730.459 0.0,377709.419 4655763.489 0.0,377737.869 4655742.359 0.0))",3448
"POLYGON ((377737.869 4655742.359 0.0,377721.419 4655700.809 0.0,377701.649 4655730.459 0.0,377737.869 4655742.359 0.0))",3449
"POLYGON ((379047.589 4654892.829 0.0,379141.439 4654746.629 0.0,378970.299 4654717.859 0.0,379047.589 4654892.829 0.0))",3450
"POLYGON ((379228.529 4654969.649 0.0,379141.439 4654746.629 0.0,379047.589 4654892.829 0.0,379228.529 4654969.649 0.0))",3451
"POLYGON ((379000.109 4657572.199 0.0,379001.799 4657561.949 0.0,378991.119 4657563.749 0.0,379000.109 4657572.199 0.0))",3452
"POLYGON ((379013.329 4657569.029 0.0,379001.799 4657561.949 0.0,379000.109 4657572.199 0.0,379013.329 4657569.029 0.0))",3453
"POLYGON ((378825.909 4657911.679 0.0,378809.469 4657920.519 0.0,378830.329 4657926.569 0.0,378825.909 4657911.679 0.0))",3454
"POLYGON ((378764.699 4658066.639 0.0,378774.739 4658049.799 0.0,378756.589 4658050.339 0.0,378764.699 4658066.639 0.0))",3455
"POLYGON ((378783.899 4658066.329 0.0,378774.739 4658049.799 0.0,378764.699 4658066.639 0.0,378783.899 4658066.329 0.0))",3456
"POLYGON ((379488.409 4653591.447 0.0,379782.809 4653654.5 0.0,379636.909 4653392.5 0.0,379488.409 4653591.447 0.0))",3457
"POLYGON ((379494.109 4653824.929 0.0,379782.809 4653654.5 0.0,379488.409 4653591.447 0.0,379494.109 4653824.929 0.0))",3458
"POLYGON ((380778.409 4656589.019 0.0,380981.519 4656618.709 0.0,380924.129 4656432.259 0.0,380778.409 4656589.019 0.0))",3459
"POLYGON ((380778.409 4656589.019 0.0,380877.289 4656815.279 0.0,380981.519 4656618.709 0.0,380778.409 4656589.019 0.0))",3460
"POLYGON ((378966.859 4657387.059 0.0,378979.629 4657372.969 0.0,378960.699 4657374.629 0.0,378966.859 4657387.059 0.0))",3461
"POLYGON ((379065.169 4657592.029 0.0,379087.919 4657599.849 0.0,379080.499 4657576.259 0.0,379065.169 4657592.029 0.0))",3462
"POLYGON ((378528.359 4656719.109 0.0,378545.029 4656691.489 0.0,378504.339 4656687.809 0.0,378528.359 4656719.109 0.0))",3463
"POLYGON ((378567.029 4656713.199 0.0,378545.029 4656691.489 0.0,378528.359 4656719.109 0.0,378567.029 4656713.199 0.0))",3464
"POLYGON ((378986.019 4657334.689 0.0,379011.809 4657340.919 0.0,378999.779 4657312.629 0.0,378986.019 4657334.689 0.0))",3465
"POLYGON ((378961.279 4657358.219 0.0,378979.629 4657372.969 0.0,378977.139 4657352.199 0.0,378961.279 4657358.219 0.0))",3466
"POLYGON ((378940.109 4657324.349 0.0,378962.869 4657337.549 0.0,378966.449 4657308.929 0.0,378940.109 4657324.349 0.0))",3467
"POLYGON ((379057.249 4657542.739 0.0,379041.589 4657553.999 0.0,379058.349 4657561.089 0.0,379057.249 4657542.739 0.0))",3468
"POLYGON ((378902.489 4657268.629 0.0,378905.009 4657293.099 0.0,378926.979 4657271.119 0.0,378902.489 4657268.629 0.0))",3469
"POLYGON ((379124.899 4657056.759 0.0,379168.369 4657095.359 0.0,379170.019 4657025.189 0.0,379124.899 4657056.759 0.0))",3470
"POLYGON ((378258.219 4656027.279 0.0,378298.919 4656087.959 0.0,378339.879 4656025.579 0.0,378258.219 4656027.279 0.0))",3471
"POLYGON ((378484.929 4656552.949 0.0,378519.759 4656514.599 0.0,378474.169 4656494.329 0.0,378484.929 4656552.949 0.0))",3472
"POLYGON ((378767.359 4656839.129 0.0,378816.629 4656847.119 0.0,378792.989 4656799.199 0.0,378767.359 4656839.129 0.0))",3473
"POLYGON ((378707.189 4656895.589 0.0,378732.699 4656866.719 0.0,378695.459 4656851.209 0.0,378707.189 4656895.589 0.0))",3474
"POLYGON ((379048.569 4657590.599 0.0,379043.089 4657578.999 0.0,379037.999 4657587.499 0.0,379048.569 4657590.599 0.0))",3475
"POLYGON ((379065.169 4657592.029 0.0,379048.569 4657590.599 0.0,379053.489 4657604.339 0.0,379065.169 4657592.029 0.0))",3476
"POLYGON ((378979.629 4657372.969 0.0,378966.859 4657387.059 0.0,378985.899 4657395.629 0.0,378979.629 4657372.969 0.0))",3477
"POLYGON ((378979.629 4657372.969 0.0,379001.169 4657381.269 0.0,378995.889 4657357.589 0.0,378979.629 4657372.969 0.0))",3478
"POLYGON ((378985.899 4657395.629 0.0,379001.169 4657381.269 0.0,378979.629 4657372.969 0.0,378985.899 4657395.629 0.0))",3479
"POLYGON ((378867.019 4656664.989 0.0,378915.749 4656622.259 0.0,378839.839 4656618.909 0.0,378867.019 4656664.989 0.0))",3480
"POLYGON ((378813.769 4656675.229 0.0,378867.019 4656664.989 0.0,378839.839 4656618.909 0.0,378813.769 4656675.229 0.0))",3481
"POLYGON ((378867.019 4656664.989 0.0,378813.769 4656675.229 0.0,378867.609 4656737.079 0.0,378867.019 4656664.989 0.0))",3482
"POLYGON ((378709.179 4656729.329 0.0,378750.489 4656725.739 0.0,378729.729 4656694.559 0.0,378709.179 4656729.329 0.0))",3483
"POLYGON ((378729.729 4656694.559 0.0,378694.469 4656677.909 0.0,378709.179 4656729.329 0.0,378729.729 4656694.559 0.0))",3484
"POLYGON ((378511.289 4656747.849 0.0,378481.099 4656730.689 0.0,378491.669 4656754.129 0.0,378511.289 4656747.849 0.0))",3485
"POLYGON ((378081.819 4656231.769 0.0,378071.299 4656261.399 0.0,378106.919 4656256.449 0.0,378081.819 4656231.769 0.0))",3486
"POLYGON ((378071.299 4656261.399 0.0,378081.819 4656231.769 0.0,378055.309 4656236.359 0.0,378071.299 4656261.399 0.0))",3487
"POLYGON ((378107.609 4656214.169 0.0,378081.819 4656231.769 0.0,378106.919 4656256.449 0.0,378107.609 4656214.169 0.0))",3488
"POLYGON ((378503.009 4656779.299 0.0,378511.289 4656747.849 0.0,378491.669 4656754.129 0.0,378503.009 4656779.299 0.0))",3489
"POLYGON ((378539.349 4656783.729 0.0,378511.289 4656747.849 0.0,378503.009 4656779.299 0.0,378539.349 4656783.729 0.0))",3490
"POLYGON ((378539.349 4656783.729 0.0,378549.279 4656749.089 0.0,378511.289 4656747.849 0.0,378539.349 4656783.729 0.0))",3491
"POLYGON ((378749.239 4656774.629 0.0,378717.569 4656816.349 0.0,378767.359 4656839.129 0.0,378749.239 4656774.629 0.0))",3492
"POLYGON ((378749.239 4656774.629 0.0,378695.139 4656769.879 0.0,378717.569 4656816.349 0.0,378749.239 4656774.629 0.0))",3493
"POLYGON ((378709.179 4656729.329 0.0,378695.139 4656769.879 0.0,378749.239 4656774.629 0.0,378709.179 4656729.329 0.0))",3494
"POLYGON ((378750.489 4656725.739 0.0,378709.179 4656729.329 0.0,378749.239 4656774.629 0.0,378750.489 4656725.739 0.0))",3495
"POLYGON ((378741.999 4656919.589 0.0,378766.409 4656893.969 0.0,378732.699 4656866.719 0.0,378741.999 4656919.589 0.0))",3496
"POLYGON ((378766.409 4656893.969 0.0,378741.999 4656919.589 0.0,378766.039 4656938.679 0.0,378766.409 4656893.969 0.0))",3497
"POLYGON ((378766.409 4656893.969 0.0,378801.349 4656935.719 0.0,378795.979 4656875.879 0.0,378766.409 4656893.969 0.0))",3498
"POLYGON ((378766.039 4656938.679 0.0,378801.349 4656935.719 0.0,378766.409 4656893.969 0.0,378766.039 4656938.679 0.0))",3499
"POLYGON ((380778.409 4656589.019 0.0,380535.899 4656559.539 0.0,380604.999 4656781.109 0.0,380778.409 4656589.019 0.0))",3500
"POLYGON ((380778.409 4656589.019 0.0,380604.999 4656781.109 0.0,380877.289 4656815.279 0.0,380778.409 4656589.019 0.0))",3501
"POLYGON ((378393.989 4655432.999 0.0,378364.469 4655548.319 0.0,378471.079 4655516.009 0.0,378393.989 4655432.999 0.0))",3502
"POLYGON ((378653.089 4656767.369 0.0,378621.729 4656777.069 0.0,378646.329 4656806.759 0.0,378653.089 4656767.369 0.0))",3503
"POLYGON ((378653.089 4656767.369 0.0,378678.439 4656804.869 0.0,378695.139 4656769.879 0.0,378653.089 4656767.369 0.0))",3504
"POLYGON ((378653.089 4656767.369 0.0,378646.329 4656806.759 0.0,378678.439 4656804.869 0.0,378653.089 4656767.369 0.0))",3505
"POLYGON ((378797.659 4656742.389 0.0,378867.609 4656737.079 0.0,378813.769 4656675.229 0.0,378797.659 4656742.389 0.0))",3506
"POLYGON ((378767.739 4656686.819 0.0,378797.659 4656742.389 0.0,378813.769 4656675.229 0.0,378767.739 4656686.819 0.0))",3507
"POLYGON ((378767.739 4656686.819 0.0,378750.489 4656725.739 0.0,378797.659 4656742.389 0.0,378767.739 4656686.819 0.0))",3508
"POLYGON ((379113.529 4657278.379 0.0,379162.709 4657267.379 0.0,379120.369 4657235.799 0.0,379113.529 4657278.379 0.0))",3509
"POLYGON ((378888.009 4656172.189 0.0,379012.839 4656162.119 0.0,378916.069 4656075.059 0.0,378888.009 4656172.189 0.0))",3510
"POLYGON ((379012.839 4656162.119 0.0,378888.009 4656172.189 0.0,378940.519 4656262.029 0.0,379012.839 4656162.119 0.0))",3511
"POLYGON ((378888.009 4656172.189 0.0,378860.419 4656252.979 0.0,378940.519 4656262.029 0.0,378888.009 4656172.189 0.0))",3512
"POLYGON ((378816.629 4656847.119 0.0,378767.359 4656839.129 0.0,378795.979 4656875.879 0.0,378816.629 4656847.119 0.0))",3513
"POLYGON ((378732.699 4656866.719 0.0,378766.409 4656893.969 0.0,378767.359 4656839.129 0.0,378732.699 4656866.719 0.0))",3514
"POLYGON ((378766.409 4656893.969 0.0,378795.979 4656875.879 0.0,378767.359 4656839.129 0.0,378766.409 4656893.969 0.0))",3515
"POLYGON ((379829.669 4656713.729 0.0,379797.969 4656818.629 0.0,379924.079 4656802.959 0.0,379829.669 4656713.729 0.0))",3516
"POLYGON ((379935.369 4656638.309 0.0,379829.669 4656713.729 0.0,379924.079 4656802.959 0.0,379935.369 4656638.309 0.0))",3517
"POLYGON ((379016.859 4657487.849 0.0,379023.849 4657472.819 0.0,379010.899 4657475.829 0.0,379016.859 4657487.849 0.0))",3518
"POLYGON ((378707.479 4657111.789 0.0,378733.539 4657113.079 0.0,378716.469 4657086.209 0.0,378707.479 4657111.789 0.0))",3519
"POLYGON ((378733.539 4657113.079 0.0,378707.479 4657111.789 0.0,378715.999 4657136.549 0.0,378733.539 4657113.079 0.0))",3520
"POLYGON ((378684.519 4657094.249 0.0,378707.479 4657111.789 0.0,378716.469 4657086.209 0.0,378684.519 4657094.249 0.0))",3521
"POLYGON ((378644.149 4656378.379 0.0,378583.239 4656341.289 0.0,378579.139 4656409.829 0.0,378644.149 4656378.379 0.0))",3522
"POLYGON ((378895.669 4657349.419 0.0,378908.959 4657354.569 0.0,378899.309 4657334.359 0.0,378895.669 4657349.419 0.0))",3523
"POLYGON ((378908.959 4657354.569 0.0,378921.679 4657340.479 0.0,378899.309 4657334.359 0.0,378908.959 4657354.569 0.0))",3524
"POLYGON ((379616.189 4658705.549 0.0,379491.499 4658675.499 0.0,379553.409 4658753.999 0.0,379616.189 4658705.549 0.0))",3525
"POLYGON ((379491.499 4658675.499 0.0,379616.189 4658705.549 0.0,379557.889 4658578.159 0.0,379491.499 4658675.499 0.0))",3526
"POLYGON ((378272.899 4655490.359 0.0,378364.469 4655548.319 0.0,378393.989 4655432.999 0.0,378272.899 4655490.359 0.0))",3527
"POLYGON ((378364.469 4655548.319 0.0,378272.899 4655490.359 0.0,378279.749 4655603.699 0.0,378364.469 4655548.319 0.0))",3528
"POLYGON ((378582.459 4656774.759 0.0,378607.639 4656810.649 0.0,378621.729 4656777.069 0.0,378582.459 4656774.759 0.0))",3529
"POLYGON ((378801.349 4656935.719 0.0,378766.039 4656938.679 0.0,378777.459 4656977.929 0.0,378801.349 4656935.719 0.0))",3530
"POLYGON ((378766.039 4656938.679 0.0,378738.429 4656968.469 0.0,378777.459 4656977.929 0.0,378766.039 4656938.679 0.0))",3531
"POLYGON ((378738.429 4656968.469 0.0,378766.039 4656938.679 0.0,378741.999 4656919.589 0.0,378738.429 4656968.469 0.0))",3532
"POLYGON ((378729.679 4657328.739 0.0,378707.369 4657337.309 0.0,378727.479 4657351.599 0.0,378729.679 4657328.739 0.0))",3533
"POLYGON ((378727.479 4657351.599 0.0,378744.519 4657342.399 0.0,378729.679 4657328.739 0.0,378727.479 4657351.599 0.0))",3534
"POLYGON ((378155.109 4655511.259 0.0,378210.779 4655567.559 0.0,378272.899 4655490.359 0.0,378155.109 4655511.259 0.0))",3535
"POLYGON ((378146.439 4655595.529 0.0,378210.779 4655567.559 0.0,378155.109 4655511.259 0.0,378146.439 4655595.529 0.0))",3536
"POLYGON ((378146.439 4655595.529 0.0,378155.109 4655511.259 0.0,378093.689 4655556.919 0.0,378146.439 4655595.529 0.0))",3537
"POLYGON ((379133.539 4656482.239 0.0,379064.319 4656520.279 0.0,379131.149 4656580.259 0.0,379133.539 4656482.239 0.0))",3538
"POLYGON ((379234.519 4656507.179 0.0,379133.539 4656482.239 0.0,379131.149 4656580.259 0.0,379234.519 4656507.179 0.0))",3539
"POLYGON ((379133.539 4656482.239 0.0,379234.519 4656507.179 0.0,379181.949 4656396.879 0.0,379133.539 4656482.239 0.0))",3540
"POLYGON ((378801.349 4656935.719 0.0,378838.189 4656891.489 0.0,378795.979 4656875.879 0.0,378801.349 4656935.719 0.0))",3541
"POLYGON ((378838.189 4656891.489 0.0,378801.349 4656935.719 0.0,378848.169 4656941.399 0.0,378838.189 4656891.489 0.0))",3542
"POLYGON ((379065.169 4657592.029 0.0,379053.489 4657604.339 0.0,379070.359 4657613.369 0.0,379065.169 4657592.029 0.0))",3543
"POLYGON ((379098.159 4657622.109 0.0,379087.919 4657599.849 0.0,379070.359 4657613.369 0.0,379098.159 4657622.109 0.0))",3544
"POLYGON ((379070.359 4657613.369 0.0,379087.919 4657599.849 0.0,379065.169 4657592.029 0.0,379070.359 4657613.369 0.0))",3545
"POLYGON ((379770.779 4657836.449 0.0,379685.929 4657791.879 0.0,379691.139 4657901.779 0.0,379770.779 4657836.449 0.0))",3546
"POLYGON ((379685.929 4657791.879 0.0,379593.129 4657847.659 0.0,379691.139 4657901.779 0.0,379685.929 4657791.879 0.0))",3547
"POLYGON ((379048.939 4657525.749 0.0,379037.499 4657527.499 0.0,379039.309 4657539.499 0.0,379048.939 4657525.749 0.0))",3548
"POLYGON ((378700.539 4656327.979 0.0,378785.989 4656283.829 0.0,378714.019 4656238.689 0.0,378700.539 4656327.979 0.0))",3549
"POLYGON ((378785.989 4656283.829 0.0,378700.539 4656327.979 0.0,378788.199 4656376.269 0.0,378785.989 4656283.829 0.0))",3550
"POLYGON ((378788.199 4656376.269 0.0,378700.539 4656327.979 0.0,378706.069 4656412.359 0.0,378788.199 4656376.269 0.0))",3551
"POLYGON ((379065.219 4657411.549 0.0,379046.899 4657398.009 0.0,379045.049 4657421.659 0.0,379065.219 4657411.549 0.0))",3552
"POLYGON ((379065.219 4657411.549 0.0,379059.859 4657436.809 0.0,379084.999 4657427.779 0.0,379065.219 4657411.549 0.0))",3553
"POLYGON ((379065.219 4657411.549 0.0,379045.049 4657421.659 0.0,379059.859 4657436.809 0.0,379065.219 4657411.549 0.0))",3554
"POLYGON ((378192.699 4655991.419 0.0,378258.219 4656027.279 0.0,378254.899 4655962.209 0.0,378192.699 4655991.419 0.0))",3555
"POLYGON ((378258.219 4656027.279 0.0,378233.969 4656089.629 0.0,378298.919 4656087.959 0.0,378258.219 4656027.279 0.0))",3556
"POLYGON ((378233.969 4656089.629 0.0,378258.219 4656027.279 0.0,378188.809 4656049.009 0.0,378233.969 4656089.629 0.0))",3557
"POLYGON ((378192.699 4655991.419 0.0,378188.809 4656049.009 0.0,378258.219 4656027.279 0.0,378192.699 4655991.419 0.0))",3558
"POLYGON ((378519.759 4656514.599 0.0,378484.929 4656552.949 0.0,378516.449 4656569.059 0.0,378519.759 4656514.599 0.0))",3559
"POLYGON ((378519.759 4656514.599 0.0,378516.449 4656569.059 0.0,378546.789 4656557.859 0.0,378519.759 4656514.599 0.0))",3560
"POLYGON ((379038.939 4657019.309 0.0,379079.279 4657060.469 0.0,379101.669 4657006.109 0.0,379038.939 4657019.309 0.0))",3561
"POLYGON ((377827.279 4655115.009 0.0,377886.469 4655175.709 0.0,377906.019 4655054.739 0.0,377827.279 4655115.009 0.0))",3562
"POLYGON ((377886.469 4655175.709 0.0,377991.009 4655142.049 0.0,377906.019 4655054.739 0.0,377886.469 4655175.709 0.0))",3563
"POLYGON ((380487.229 4659236.939 0.0,380514.479 4659009.409 0.0,380382.179 4659095.699 0.0,380487.229 4659236.939 0.0))",3564
"POLYGON ((380514.479 4659009.409 0.0,380487.229 4659236.939 0.0,380709.489 4659108.339 0.0,380514.479 4659009.409 0.0))",3565
"POLYGON ((380361.539 4658915.669 0.0,380514.479 4659009.409 0.0,380498.379 4658832.719 0.0,380361.539 4658915.669 0.0))",3566
"POLYGON ((380382.179 4659095.699 0.0,380514.479 4659009.409 0.0,380361.539 4658915.669 0.0,380382.179 4659095.699 0.0))",3567
"POLYGON ((379196.919 4657229.139 0.0,379264.409 4657222.789 0.0,379216.139 4657181.969 0.0,379196.919 4657229.139 0.0))",3568
"POLYGON ((379264.409 4657222.789 0.0,379196.919 4657229.139 0.0,379222.049 4657283.549 0.0,379264.409 4657222.789 0.0))",3569
"POLYGON ((380361.539 4658915.669 0.0,380228.029 4659053.779 0.0,380382.179 4659095.699 0.0,380361.539 4658915.669 0.0))",3570
"POLYGON ((378902.489 4657268.629 0.0,378886.369 4657254.679 0.0,378883.509 4657279.139 0.0,378902.489 4657268.629 0.0))",3571
"POLYGON ((378905.009 4657293.099 0.0,378902.489 4657268.629 0.0,378883.509 4657279.139 0.0,378905.009 4657293.099 0.0))",3572
"POLYGON ((379124.899 4657056.759 0.0,379079.279 4657060.469 0.0,379104.859 4657102.789 0.0,379124.899 4657056.759 0.0))",3573
"POLYGON ((379168.369 4657095.359 0.0,379124.899 4657056.759 0.0,379104.859 4657102.789 0.0,379168.369 4657095.359 0.0))",3574
"POLYGON ((379011.809 4657340.919 0.0,378986.019 4657334.689 0.0,378995.889 4657357.589 0.0,379011.809 4657340.919 0.0))",3575
"POLYGON ((378977.139 4657352.199 0.0,378995.889 4657357.589 0.0,378986.019 4657334.689 0.0,378977.139 4657352.199 0.0))",3576
"POLYGON ((381301.179 4657187.699 0.0,381208.929 4657460.569 0.0,381477.469 4657316.459 0.0,381301.179 4657187.699 0.0))",3577
"POLYGON ((381047.489 4657192.419 0.0,381208.929 4657460.569 0.0,381301.179 4657187.699 0.0,381047.489 4657192.419 0.0))",3578
"POLYGON ((379691.139 4657901.779 0.0,379593.129 4657847.659 0.0,379602.399 4657940.099 0.0,379691.139 4657901.779 0.0))",3579
"POLYGON ((379696.519 4658020.769 0.0,379691.139 4657901.779 0.0,379602.399 4657940.099 0.0,379696.519 4658020.769 0.0))",3580
"POLYGON ((378131.959 4656329.649 0.0,378098.569 4656314.549 0.0,378112.899 4656340.759 0.0,378131.959 4656329.649 0.0))",3581
"POLYGON ((379604.289 4657359.169 0.0,379726.249 4657380.999 0.0,379694.589 4657275.469 0.0,379604.289 4657359.169 0.0))",3582
"POLYGON ((379604.289 4657359.169 0.0,379641.219 4657455.889 0.0,379726.249 4657380.999 0.0,379604.289 4657359.169 0.0))",3583
"POLYGON ((379069.749 4657641.379 0.0,379047.669 4657620.499 0.0,379043.999 4657645.549 0.0,379069.749 4657641.379 0.0))",3584
"POLYGON ((378895.959 4657575.769 0.0,378883.029 4657559.829 0.0,378882.059 4657576.199 0.0,378895.959 4657575.769 0.0))",3585
"POLYGON ((378882.059 4657576.199 0.0,378881.179 4657591.259 0.0,378895.959 4657575.769 0.0,378882.059 4657576.199 0.0))",3586
"POLYGON ((378881.179 4657591.259 0.0,378900.289 4657596.419 0.0,378895.959 4657575.769 0.0,378881.179 4657591.259 0.0))",3587
