WKT,element
"POLYGON ((585844.008 5038870.117,585805.761 5038915.016,585754.209 5038900.05,585844.008 5038870.117))",7635
"POLYGON ((585805.761 5038158.377,585816.985 5038202.705,585785.805 5038174.435,585805.761 5038158.377))",7636
"POLYGON ((585792.457 5038086.87,585745.479 5038080.894,585724.276 5038031.993,585792.457 5038086.87))",7637
"POLYGON ((585806.176 5037892.67,585842.761 5038008.556,585801.603 5037971.971,585806.176 5037892.67))",7638
"POLYGON ((585577.937 5038063.018,585678.13 5037961.994,585685.613 5037986.938,585577.937 5038063.018))",7639
"POLYGON ((585837.006 5038033.571,585842.761 5038008.556,585885.998 5038025.186,585837.006 5038033.571))",7640
"POLYGON ((585837.006 5038033.571,585805.761 5038028.667,585805.41 5037991.997,585837.006 5038033.571))",7641
"POLYGON ((585837.006 5038033.571,585878.58 5038070.987,585845.671 5038061.926,585837.006 5038033.571))",7642
"POLYGON ((585878.58 5038070.987,585837.006 5038033.571,585885.998 5038025.186,585878.58 5038070.987))",7643
"POLYGON ((585900.548 5038105.163,585845.671 5038061.926,585878.58 5038070.987,585900.548 5038105.163))",7644
"POLYGON ((585842.761 5038008.556,585911.358 5038021.444,585885.998 5038025.186,585842.761 5038008.556))",7645
"POLYGON ((585842.553 5038386.356,585801.603 5038277.953,585826.132 5038294.998,585842.553 5038386.356))",7646
"POLYGON ((585846.087 5038231.391,585855.649 5038256.335,585807.839 5038247.189,585846.087 5038231.391))",7647
"POLYGON ((585846.087 5038231.391,585865.627 5038193.299,585855.649 5038256.335,585846.087 5038231.391))",7648
"POLYGON ((585865.627 5038193.299,585846.087 5038231.391,585816.985 5038202.705,585865.627 5038193.299))",7649
"POLYGON ((585855.649 5038256.335,585865.627 5038193.299,585903.874 5038279.772,585855.649 5038256.335))",7650
"POLYGON ((585855.649 5038256.335,585826.132 5038294.998,585807.839 5038247.189,585855.649 5038256.335))",7651
"POLYGON ((585805.761 5038158.377,585865.627 5038193.299,585816.985 5038202.705,585805.761 5038158.377))",7652
"POLYGON ((585855.649 5038256.335,585903.874 5038279.772,585908.863 5038304.56,585855.649 5038256.335))",7653
"POLYGON ((585878.58 5038070.987,585885.998 5038025.186,585915.165 5038067.661,585878.58 5038070.987))",7654
"POLYGON ((585845.671 5038061.926,585805.761 5038028.667,585837.006 5038033.571,585845.671 5038061.926))",7655
"POLYGON ((585911.358 5038021.444,585969.21 5038032.74,585940.94 5038052.695,585911.358 5038021.444))",7656
"POLYGON ((585969.21 5038032.74,585911.358 5038021.444,585979.188 5038016.942,585969.21 5038032.74))",7657
"POLYGON ((585979.188 5038016.942,585983.28 5038001.489,585992.01 5038027.004,585979.188 5038016.942))",7658
"POLYGON ((585983.28 5038001.489,585979.188 5038016.942,585911.358 5038021.444,585983.28 5038001.489))",7659
"POLYGON ((586014.044 5037976.129,585992.01 5038027.004,585983.28 5038001.489,586014.044 5037976.129))",7660
"POLYGON ((585979.188 5038016.942,585992.01 5038027.004,585969.21 5038032.74,585979.188 5038016.942))",7661
"POLYGON ((585806.176 5037892.67,585841.722 5037862.321,585842.761 5038008.556,585806.176 5037892.67))",7662
"POLYGON ((585969.21 5038032.74,585992.01 5038027.004,585958.751 5038068.578,585969.21 5038032.74))",7663
"POLYGON ((585908.863 5038304.56,585903.874 5038279.772,585941.29 5038334.493,585908.863 5038304.56))",7664
"POLYGON ((585908.863 5038304.56,585826.132 5038294.998,585855.649 5038256.335,585908.863 5038304.56))",7665
"POLYGON ((585915.165 5038067.661,585940.94 5038052.695,585958.751 5038068.578,585915.165 5038067.661))",7666
"POLYGON ((585940.94 5038052.695,585915.165 5038067.661,585911.358 5038021.444,585940.94 5038052.695))",7667
"POLYGON ((585958.751 5038068.578,585940.94 5038052.695,585969.21 5038032.74,585958.751 5038068.578))",7668
"POLYGON ((585915.165 5038067.661,585958.751 5038068.578,585900.548 5038105.163,585915.165 5038067.661))",7669
"POLYGON ((585878.58 5038070.987,585915.165 5038067.661,585900.548 5038105.163,585878.58 5038070.987))",7670
"POLYGON ((585915.165 5038067.661,585885.998 5038025.186,585911.358 5038021.444,585915.165 5038067.661))",7671
"POLYGON ((585911.358 5038021.444,585842.761 5038008.556,585841.722 5037862.321,585911.358 5038021.444))",7672
"POLYGON ((585917.178 5038328.257,585826.132 5038294.998,585908.863 5038304.56,585917.178 5038328.257))",7673
"POLYGON ((585842.553 5038386.356,585850.868 5038319.838,585902.419 5038343.12,585842.553 5038386.356))",7674
"POLYGON ((585850.868 5038319.838,585842.553 5038386.356,585826.132 5038294.998,585850.868 5038319.838))",7675
"POLYGON ((585842.553 5038386.356,585922.375 5038381.367,585887.245 5038492.629,585842.553 5038386.356))",7676
"POLYGON ((585902.419 5038343.12,585922.375 5038381.367,585842.553 5038386.356,585902.419 5038343.12))",7677
"POLYGON ((585887.245 5038492.629,585867.289 5038560.809,585621.382 5038434.582,585887.245 5038492.629))",7678
"POLYGON ((585850.868 5038319.838,585826.132 5038294.998,585917.178 5038328.257,585850.868 5038319.838))",7679
"POLYGON ((585867.289 5038560.809,585887.245 5038492.629,585905.537 5038549.169,585867.289 5038560.809))",7680
"POLYGON ((585799.109 5038722.115,585867.289 5038560.809,585875.604 5038682.204,585799.109 5038722.115))",7681
"POLYGON ((585839.019 5038821.892,585844.008 5038870.117,585754.209 5038900.05,585839.019 5038821.892))",7682
"POLYGON ((585875.604 5038939.961,585805.761 5038915.016,585878.93 5038913.353,585875.604 5038939.961))",7683
"POLYGON ((585878.93 5038913.353,585805.761 5038915.016,585844.008 5038870.117,585878.93 5038913.353))",7684
"POLYGON ((585887.245 5038492.629,585621.382 5038434.582,585842.553 5038386.356,585887.245 5038492.629))",7685
"POLYGON ((585925.7 5038343.12,585922.375 5038381.367,585902.419 5038343.12,585925.7 5038343.12))",7686
"POLYGON ((585917.178 5038328.257,585941.29 5038334.493,585934.639 5038346.134,585917.178 5038328.257))",7687
"POLYGON ((585934.639 5038346.134,585941.29 5038334.493,585967.898 5038364.842,585934.639 5038346.134))",7688
"POLYGON ((585934.639 5038346.134,585925.7 5038343.12,585917.178 5038328.257,585934.639 5038346.134))",7689
"POLYGON ((586058.528 5038439.415,585967.898 5038364.842,585903.874 5038279.772,586058.528 5038439.415))",7690
"POLYGON ((585925.7 5038343.12,585934.639 5038346.134,585922.375 5038381.367,585925.7 5038343.12))",7691
"POLYGON ((585917.178 5038328.257,585908.863 5038304.56,585941.29 5038334.493,585917.178 5038328.257))",7692
"POLYGON ((585947.942 5038383.134,585934.639 5038346.134,585967.898 5038364.842,585947.942 5038383.134))",7693
"POLYGON ((585887.245 5038492.629,585957.504 5038403.505,585943.785 5038499.28,585887.245 5038492.629))",7694
"POLYGON ((585947.942 5038383.134,585922.375 5038381.367,585934.639 5038346.134,585947.942 5038383.134))",7695
"POLYGON ((585957.504 5038403.505,585922.375 5038381.367,585947.942 5038383.134,585957.504 5038403.505))",7696
"POLYGON ((585957.504 5038403.505,585887.245 5038492.629,585922.375 5038381.367,585957.504 5038403.505))",7697
"POLYGON ((585957.504 5038403.505,585985.358 5038391.865,585973.718 5038407.663,585957.504 5038403.505))",7698
"POLYGON ((585985.358 5038391.865,585957.504 5038403.505,585947.942 5038383.134,585985.358 5038391.865))",7699
"POLYGON ((585943.785 5038499.28,585973.718 5038407.663,586051.876 5038472.673,585943.785 5038499.28))",7700
"POLYGON ((585957.504 5038403.505,585973.718 5038407.663,585943.785 5038499.28,585957.504 5038403.505))",7701
"POLYGON ((585947.942 5038383.134,585967.898 5038364.842,585985.358 5038391.865,585947.942 5038383.134))",7702
"POLYGON ((585985.358 5038391.865,585967.898 5038364.842,586058.528 5038439.415,585985.358 5038391.865))",7703
"POLYGON ((585925.7 5038343.12,585902.419 5038343.12,585917.178 5038328.257,585925.7 5038343.12))",7704
"POLYGON ((585902.419 5038343.12,585850.868 5038319.838,585917.178 5038328.257,585902.419 5038343.12))",7705
"POLYGON ((585973.718 5038407.663,585985.358 5038391.865,586058.528 5038439.415,585973.718 5038407.663))",7706
"POLYGON ((585802.019 5038230.143,585816.985 5038202.705,585846.087 5038231.391,585802.019 5038230.143))",7707
"POLYGON ((585983.28 5038001.489,585911.358 5038021.444,585841.722 5037862.321,585983.28 5038001.489))",7708
"POLYGON ((585949.917 5037621.922,586013.94 5037526.302,586107.585 5037668.484,585949.917 5037621.922))",7709
"POLYGON ((585663.333 5037758.51,585682.911 5037780.629,585633.646 5037776.472,585663.333 5037758.51))",7710
"POLYGON ((586067.155 5037318.435,586082.031 5037310.19,586084.615 5037325.918,586067.155 5037318.435))",7711
"POLYGON ((586067.155 5037318.435,586001.378 5037285.246,586082.031 5037310.19,586067.155 5037318.435))",7712
"POLYGON ((586084.615 5037325.918,586082.031 5037310.19,586142.818 5037340.053,586084.615 5037325.918))",7713
"POLYGON ((586001.378 5037285.246,586114.978 5037259.211,586082.031 5037310.19,586001.378 5037285.246))",7714
"POLYGON ((586082.031 5037310.19,586178.572 5037334.232,586142.818 5037340.053,586082.031 5037310.19))",7715
"POLYGON ((586199.372 5037225.536,586230.864 5037329.73,586114.978 5037259.211,586199.372 5037225.536))",7716
"POLYGON ((586050.525 5037345.873,586001.378 5037285.246,586067.155 5037318.435,586050.525 5037345.873))",7717
"POLYGON ((586067.155 5037318.435,586084.615 5037325.918,586105.402 5037349.199,586067.155 5037318.435))",7718
"POLYGON ((586067.155 5037318.435,586090.332 5037359.488,586068.714 5037361.151,586067.155 5037318.435))",7719
"POLYGON ((586050.525 5037345.873,586067.155 5037318.435,586068.714 5037361.151,586050.525 5037345.873))",7720
"POLYGON ((586105.402 5037349.199,586142.818 5037340.053,586140.324 5037356.682,586105.402 5037349.199))",7721
"POLYGON ((586067.155 5037318.435,586105.402 5037349.199,586090.332 5037359.488,586067.155 5037318.435))",7722
"POLYGON ((586152.796 5037360.84,586140.324 5037356.682,586142.818 5037340.053,586152.796 5037360.84))",7723
"POLYGON ((586090.332 5037359.488,586105.402 5037349.199,586105.402 5037397.424,586090.332 5037359.488))",7724
"POLYGON ((586084.615 5037325.918,586142.818 5037340.053,586105.402 5037349.199,586084.615 5037325.918))",7725
"POLYGON ((586105.402 5037397.424,586105.402 5037349.199,586140.324 5037356.682,586105.402 5037397.424))",7726
"POLYGON ((586091.281 5037151.327,586156.967 5037135.114,586213.091 5037202.879,586091.281 5037151.327))",7727
"POLYGON ((586050.525 5037345.873,586027.244 5037413.222,586001.378 5037285.246,586050.525 5037345.873))",7728
"POLYGON ((586114.978 5037259.211,586230.864 5037329.73,586082.031 5037310.19,586114.978 5037259.211))",7729
"POLYGON ((586091.281 5037151.327,586199.372 5037225.536,586114.978 5037259.211,586091.281 5037151.327))",7730
"POLYGON ((586248.429 5037176.272,586260.901 5037249.025,586213.091 5037202.879,586248.429 5037176.272))",7731
"POLYGON ((586248.429 5037176.272,586213.091 5037202.879,586156.967 5037135.114,586248.429 5037176.272))",7732
"POLYGON ((586213.091 5037202.879,586260.901 5037249.025,586233.463 5037229.694,586213.091 5037202.879))",7733
"POLYGON ((586213.091 5037202.879,586233.463 5037229.694,586199.372 5037225.536,586213.091 5037202.879))",7734
"POLYGON ((586231.384 5037102.686,586248.429 5037176.272,586156.967 5037135.114,586231.384 5037102.686))",7735
"POLYGON ((586199.372 5037225.536,586233.463 5037229.694,586255.497 5037269.188,586199.372 5037225.536))",7736
"POLYGON ((586178.572 5037334.232,586230.864 5037329.73,586186.055 5037344.21,586178.572 5037334.232))",7737
"POLYGON ((586082.031 5037310.19,586230.864 5037329.73,586178.572 5037334.232,586082.031 5037310.19))",7738
"POLYGON ((586186.055 5037344.21,586230.864 5037329.73,586198.215 5037392.02,586186.055 5037344.21))",7739
"POLYGON ((586152.796 5037360.84,586142.818 5037340.053,586178.572 5037334.232,586152.796 5037360.84))",7740
"POLYGON ((586297.902 5037328.015,586265.89 5037299.121,586260.901 5037249.025,586297.902 5037328.015))",7741
"POLYGON ((586230.864 5037329.73,586199.372 5037225.536,586255.497 5037269.188,586230.864 5037329.73))",7742
"POLYGON ((586297.902 5037328.015,586260.901 5037249.025,586319.104 5037283.531,586297.902 5037328.015))",7743
"POLYGON ((586255.497 5037269.188,586265.89 5037299.121,586230.864 5037329.73,586255.497 5037269.188))",7744
"POLYGON ((586233.463 5037229.694,586260.901 5037249.025,586255.497 5037269.188,586233.463 5037229.694))",7745
"POLYGON ((586233.137 5037400.75,586230.864 5037329.73,586274.932 5037356.753,586233.137 5037400.75))",7746
"POLYGON ((586356.105 5037212.025,586319.104 5037283.531,586302.059 5037167.125,586356.105 5037212.025))",7747
"POLYGON ((586213.091 5037202.879,586199.372 5037225.536,586091.281 5037151.327,586213.091 5037202.879))",7748
"POLYGON ((585988.594 5037090.214,586091.281 5037151.327,585950.346 5037226.368,585988.594 5037090.214))",7749
"POLYGON ((586181.066 5037360.008,586178.572 5037334.232,586186.055 5037344.21,586181.066 5037360.008))",7750
"POLYGON ((586050.525 5037387.447,586068.714 5037361.151,586082.017 5037391.084,586050.525 5037387.447))",7751
"POLYGON ((586050.525 5037387.447,586027.244 5037413.222,586050.525 5037345.873,586050.525 5037387.447))",7752
"POLYGON ((586082.017 5037391.084,586105.402 5037397.424,586090.436 5037412.391,586082.017 5037391.084))",7753
"POLYGON ((586082.017 5037391.084,586068.714 5037361.151,586090.332 5037359.488,586082.017 5037391.084))",7754
"POLYGON ((586149.158 5037470.178,586090.436 5037412.391,586154.563 5037443.987,586149.158 5037470.178))",7755
"POLYGON ((586050.525 5037387.447,586082.017 5037391.084,586063.829 5037415.717,586050.525 5037387.447))",7756
"POLYGON ((586105.402 5037397.424,586082.017 5037391.084,586090.332 5037359.488,586105.402 5037397.424))",7757
"POLYGON ((586063.829 5037415.717,586082.017 5037391.084,586090.436 5037412.391,586063.829 5037415.717))",7758
"POLYGON ((586013.94 5037526.302,586048.862 5037468.931,586145.417 5037512.167,586013.94 5037526.302))",7759
"POLYGON ((586008.952 5037436.504,586050.525 5037425.694,586048.862 5037468.931,586008.952 5037436.504))",7760
"POLYGON ((586090.436 5037412.391,586048.862 5037468.931,586063.829 5037415.717,586090.436 5037412.391))",7761
"POLYGON ((586050.525 5037425.694,586027.244 5037413.222,586050.525 5037387.447,586050.525 5037425.694))",7762
"POLYGON ((586048.862 5037468.931,586090.436 5037412.391,586149.158 5037470.178,586048.862 5037468.931))",7763
"POLYGON ((586063.829 5037415.717,586048.862 5037468.931,586050.525 5037425.694,586063.829 5037415.717))",7764
"POLYGON ((586050.525 5037387.447,586063.829 5037415.717,586050.525 5037425.694,586050.525 5037387.447))",7765
"POLYGON ((586145.417 5037512.167,586048.862 5037468.931,586149.158 5037470.178,586145.417 5037512.167))",7766
"POLYGON ((586090.436 5037412.391,586105.402 5037397.424,586154.563 5037443.987,586090.436 5037412.391))",7767
"POLYGON ((586050.525 5037387.447,586050.525 5037345.873,586068.714 5037361.151,586050.525 5037387.447))",7768
"POLYGON ((586174.934 5037411.144,586154.563 5037443.987,586105.402 5037397.424,586174.934 5037411.144))",7769
"POLYGON ((586174.934 5037411.144,586152.796 5037360.84,586181.066 5037360.008,586174.934 5037411.144))",7770
"POLYGON ((586186.055 5037344.21,586198.215 5037392.02,586181.066 5037360.008,586186.055 5037344.21))",7771
"POLYGON ((586198.215 5037392.02,586230.864 5037329.73,586233.137 5037400.75,586198.215 5037392.02))",7772
"POLYGON ((586174.934 5037411.144,586198.215 5037392.02,586193.642 5037423.356,586174.934 5037411.144))",7773
"POLYGON ((586181.066 5037360.008,586198.215 5037392.02,586174.934 5037411.144,586181.066 5037360.008))",7774
"POLYGON ((586140.324 5037356.682,586152.796 5037360.84,586105.402 5037397.424,586140.324 5037356.682))",7775
"POLYGON ((586193.642 5037423.356,586198.215 5037392.02,586233.137 5037400.75,586193.642 5037423.356))",7776
"POLYGON ((586193.642 5037423.356,586154.563 5037443.987,586174.934 5037411.144,586193.642 5037423.356))",7777
"POLYGON ((586193.642 5037423.356,586233.137 5037400.75,586233.553 5037440.817,586193.642 5037423.356))",7778
"POLYGON ((586233.553 5037440.817,586270.138 5037468.099,586241.868 5037500.683,586233.553 5037440.817))",7779
"POLYGON ((586270.138 5037468.099,586233.553 5037440.817,586250.598 5037437.751,586270.138 5037468.099))",7780
"POLYGON ((586290.73 5037396.664,586250.598 5037437.751,586233.137 5037400.75,586290.73 5037396.664))",7781
"POLYGON ((586241.868 5037500.683,586270.138 5037468.099,586307.554 5037479.896,586241.868 5037500.683))",7782
"POLYGON ((586233.137 5037400.75,586250.598 5037437.751,586233.553 5037440.817,586233.137 5037400.75))",7783
"POLYGON ((586149.158 5037470.178,586154.563 5037443.987,586193.642 5037423.356,586149.158 5037470.178))",7784
"POLYGON ((586250.598 5037437.751,586310.27 5037423.686,586270.138 5037468.099,586250.598 5037437.751))",7785
"POLYGON ((586174.934 5037411.144,586105.402 5037397.424,586152.796 5037360.84,586174.934 5037411.144))",7786
"POLYGON ((586178.572 5037334.232,586181.066 5037360.008,586152.796 5037360.84,586178.572 5037334.232))",7787
"POLYGON ((586193.642 5037423.356,586171.192 5037518.975,586149.158 5037470.178,586193.642 5037423.356))",7788
"POLYGON ((586265.89 5037299.121,586283.351 5037333.212,586230.864 5037329.73,586265.89 5037299.121))",7789
"POLYGON ((586091.281 5037151.327,586114.978 5037259.211,585971.133 5037247.57,586091.281 5037151.327))",7790
"POLYGON ((586319.104 5037283.531,586260.901 5037249.025,586248.429 5037176.272,586319.104 5037283.531))",7791
"POLYGON ((586519.489 5037199.137,586356.105 5037212.025,586534.04 5037156.316,586519.489 5037199.137))",7792
"POLYGON ((586495.376 5037254.846,586519.489 5037199.137,586526.972 5037235.306,586495.376 5037254.846))",7793
"POLYGON ((586356.105 5037212.025,586519.489 5037199.137,586418.465 5037265.655,586356.105 5037212.025))",7794
